,tweet_id,sentiment,content
28929,1751034436,sadness,@miss_k_renee On a Saturday? Not so cool friend. Same job  Different position! Let me know when your in town again!!! Miss U
28930,1751034463,happiness,"@crzyqbn That's awesome dude, yay for surprise celebrities!  I got to meet him a few years ago, he was soooo friendly."
28940,1751034722,sadness,IM FEELIN RITE.. THE MOOD FLOR TWITTER AFTER DARK...
28944,1751034814,happiness,"i just made the best turtle ice cream pie everrrrr  btw, happy (soon to be) mothers day!"
28945,1751034869,happiness,@IamTam not having your lights on concerns me! Lol! Stay safe!
28948,1751035052,happiness,@scottlava was fun meeting u today! thanks for all the doodles on the goodies i got! hope u have a super time in TO &amp; visit again soon!
28956,1751035518,happiness,@CelestialQ good!  now let's go get this done..... www.HennesseyBlack.com
28960,1751035736,happiness,@AnnCurry The photos are AMAZING! What a GREAT subject &amp; way to get people educated about Darfur! HUGS! U are an inspiring woman!
28963,1751035800,happiness,"@RealBillBailey it really made my night. infact, it made my weekend! well done."
28969,1751036038,sadness,im joining twitter  lol
28970,1751036093,happiness,"@Pranajama I've never been to Prague, but if i had the money, it'll be in the 10 first cities I visit"
28971,1751036129,happiness,@c4ss4ndr4 do I discern a request for Hulu support? excellent idea!
28973,1751036162,happiness,"watching shark boy and lava girl! on disney channel. hanging out with sarah jane, micah, &amp; rachel"
28975,1751036185,happiness,"@FollowMyJourney Oh girl, get that baby going to bed at 7pm!"
28979,1751036284,happiness,Welll my folkiesss(; im offf to dream land;work in the mornin;ugh;ewwy. Talkkk to me;but tomorrow  &lt;3 lurvee ya'll[;&gt;
28983,1751036459,happiness,@mrstreme Thanks so much! I will be back on tour soon. Two new books in the pipeline!
28986,1751036522,sadness,we did what we had to do
28987,1751036552,happiness,I should have know that &quot;extra hand&quot; comment would cause trouble...  About to upload House Music and Beyond Vol. 3
28991,1751036606,happiness,@cschug We do! Its been to long! I think i have next weekend open. When are you going to have the house warming party
28992,1751036644,happiness,You can't take this feeling away from me&lt;3. going to lay down &amp; watch a movie.
29002,1751068807,happiness,at least I get to watch over time  Let's go Pens!!
29010,1751069099,happiness,"@MikeHuntington oops, me and my drunken stupor lol. Ima check it out"
29015,1751069262,happiness,@LexyMez Thanks so much Alex! Best wishes for the day to you and yours
29024,1751069465,happiness,Playing d.j in Ray's ride! On our way to have some delish sushi
29026,1751069543,happiness,"@justlikethem I would lime them. Or lemon?  And deal, sounds fabulous to me!  Text me up when you're back"
29027,1751069576,happiness,Just shot my new .22 rifle!  The auto-reset plinker target I built in shop class works great!
29034,1751070081,happiness,"@bandit_zero its cool, and thats good"
29035,1751070187,happiness,"@penpen72 Haha, true  thankfully the regular keyboard does the job... most of the time."
29036,1751070201,happiness,"@GetSmart86 haha...Live long &amp; prosper. The movie was better than I thought, they did an awesome job, I'm pleased"
29039,1751070293,happiness,my dad and i totally just rocked out to the offspring-pretty fly for a white guy. haha.
29045,1751070468,happiness,@JonathanRKnight BTW I STILL can't believe how Awesome the NEWJABBAKIDZ performance was...U in the masks..I screamed at my pc
29056,1751070825,happiness,Happy imma get to see some lovely ladies
29058,1751070901,sadness,"@aliceqfoodie Wow, you mom has a lot of energy. I'm getting tired just reading your tweet and ur living it."
29059,1751070904,happiness,i forgot how much i really needed music until i barely had any for about a week. but i have music now. yay!
29064,1751071304,happiness,Congrats to Dave &amp; Anna! Surprise proposal at the Enzian Theater in Orlando  http://qik.com/video/1638824
29065,1751071330,happiness,@michaelsheen Well I guess they think of everything   Thanks so much for keeping the fans in the loop
29078,1751071738,happiness,live long and prosper
29080,1751071906,happiness,Karaoke at a small town bar. Having a wonderful time!
29081,1751071910,happiness,Oh it is so sunny.
29082,1751071916,happiness,"@DirtyRose17  told you, you would sweep haha :-p"
29084,1751071932,happiness,@Rachel_Pengov: Extremely so! I'm in an incredible mood
29086,1751071978,happiness,on the way to kuya jordan's house for an O's sleepover  !
29089,1751072115,happiness,happiest girl in the world.  best weekend ever and I can't wait for next weekend either!!!  so grateful for all my blessings!
29090,1751072134,sadness,@dannywood BTW I STILL can't believe how Awesome the NEWJABBAKIDZ performance was...U in the masks..I screamed at my pc
29091,1751072192,happiness,@maryrivss hahaha that was funnyy!
29095,1751104121,happiness,"@ClayWalker so glad, I hope yall make it back down near New Orleans"
29098,1751104307,happiness,@jennyinmaui I just read your twitter bio. Love it. Very clever and cute. I'm all about smiles.
29099,1751104351,sadness,@COecobroker And I still recall how helpful you were way back when as I struggled on an AR contest question...
29100,1751104354,happiness,Yay! Bannerbomb for the Wii is finally out. I can run homebrew on my 4.0 Wii.
29101,1751104391,happiness,@Lizzs_Lockeroom Maybe   But you start to really like a team after living 12 years in the city.  Was there for 2 Cups.  Awesome!
29103,1751104495,happiness,@deauxboi LOL...he was cool! shoooooot...
29104,1751104555,happiness,grecia! its between mood &amp; party! i wanna see him lol but we are going out fershure.
29105,1751104605,happiness,everyone get #buckonellen one of the topic things!
29106,1751104641,happiness,@caffeinefueled Welcome back
29109,1751104688,happiness,"@xodedexo18 OMG, I get the $50 coupon from them all the time, do you?? I'm obsessed with their catalog when it comes in the mail"
29110,1751104699,happiness,Enjoyed see'n everyone last night! even tho it was a really bad night financially... Cant wait to kick it again @ the drive -ins!
29112,1751104722,happiness,having a great time in kc  http://twitpic.com/4w3fi
29114,1751104805,happiness,@a_double as if there are any other kind  http://myloc.me/Fkl
29122,1751105196,sadness,@gheekchik hmmm...the one restaurant/one grocery is sad. not the dukbolgi.
29135,1751105994,sadness,@guilty_ Awww. So that's him. Nice attempt at hiding from the camera
29136,1751106009,happiness,@LifeByChocolate alredy had my chocolate  it is impossible to resist ;)
29164,1751107439,happiness,heading to Kitsilano for a BBQ  this weather is b.e.a... UTIFUL!! x
29166,1751107561,happiness,had such a fun time with allegra tonite!!! we saw 17again!! good movie
29168,1751107595,happiness,headed to the beach with puppy maverick hugs and much aloha
29174,1751107688,happiness,@digital_geisha @savasavasava  For reals. It's lovely being around someone so refreshingly analog in his interests
29178,1751108145,sadness,a successful shopping day
29181,1751108214,happiness,Viviann's all minee. Yummm
29186,1751108353,sadness,"Back then I didn't know why you were misunderstood. So now I see thru ur eyes, all that u did was love. Mama, I love you"
29192,1751139784,happiness,"Sulumits Retsambew is thinking: A billion here, a billion there, pretty soon it adds up to real money."
29194,1751139893,sadness,@vonstroke Heidi just finished her set at Stiff Kitten with Aundy
29201,1751140275,happiness,Awesome night ahead: BAD v Rat City! Most of my favorite skaters on one track  #fb
29209,1751140518,happiness,@ceemce Home Friday makes me  too!!!
29211,1751140562,happiness,is closing at 10 instead of 12 yay!!  just 15 min till i can go home and talk to my lovebug!!
29215,1751140891,happiness,@deiu you guys are moving to LA?! Why so far? But we shall make a castle before you leave!
29219,1751140948,happiness,not letting anyone get me down  tired of taking on other people's pain all the time! I am a happy person with or without drama... om.....!
29223,1751141227,happiness,Home from work
29230,1751141593,sadness,@santojay They assume you won't be able to afford traveling anymore now that you've got a contract with them
29232,1751141659,happiness,thx for the tip.  how did you figure that one out?
29237,1751142181,happiness,I am officially a kindergarten cop
29249,1751142700,happiness,Chillen with Csla.. Waiting to start.. Watchin pacquiao rerun..
29253,1751142853,sadness,I have the best Brother-in-law in the World. He just sent me Twilight Blue ray gift set. Now if I only had a blue ray player
29255,1751142868,happiness,@LILJIZZEL hahaha! YES I AM!  Lil Jon is the freakin jizzle! U know I named my 1st puppy after u? Lil Jizzle...remember? LOL...xoxox
29261,1751143086,happiness,Almost dun choreographing the dance
29263,1751143208,happiness,"Very very interesting night in Defiance to say the least... but hey, I got 'Guys and Dolls' for free!"
29265,1751143272,happiness,@jennywoo42 we had bbq chicken pizza last night! (although it wasn't deep dish   glad to hear you had fun in p.r.!!
29267,1751143296,happiness,@SafiG Lol..Wat was Vibes doin on Atlantic? &amp; where's ur shirt in your twitter pic? lol
29271,1751143441,happiness,went swimming with the fam for over 2 hours! we're a little toasty
29272,1751143445,happiness,@teacherPaddy hey Padster...it's a dirt track.  thx for the info! I got 3 miles in
29273,1751143510,happiness,is having a jam session in her room and then seeing star trek...again
29274,1751143511,happiness,@konghee Have a good time with Sun &amp; Dayan there at NY!
29275,1751143526,happiness,@TheMadModel Soooo happy your back!
29279,1751143667,happiness,Guess what? mom adopted a kitty today (11 months) His name is Corky
29285,1751175555,happiness,@NKANGEL74 Sweet! Thanks!
29297,1751176109,happiness,On my shoot with Ron and Torey! Have lots of fun
29298,1751176178,happiness,listening to some music!
29299,1751176217,happiness,@theellenshow @KalebNation twilightguy.com kalebnation.com youtube.com/kalebnation PUT HIM ON THE SHOW! Sry for spamming but we love him
29306,1751176427,sadness,"@lanceschmidt Yeah I was kinda bummed, but tell them I'm gonna miss them too! I loved your class! You guys made student teaching fun."
29310,1751176585,happiness,The usual. Two family parties today. Happy Birthday Lily!  http://twitpic.com/4w472
29314,1751176678,happiness,"@scodal  yeah I saw, looks like hard work, But I would know  whats upp handsome"
29324,1751177101,happiness,Woo hoo! My happiness score is 612. Apparently I am over-the-top happy. Considering the week I've had....
29325,1751177103,happiness,Watching Miley Cyrus on youtube!
29344,1751177656,happiness,The sun is out here in Melbourne! Happy Mothers Day to all the mums out there
29352,1751178042,happiness,"Home from Ghosts of Girlfriends past with my lovely luddite  Not exactly high theatre, but a good date movie!"
29354,1751178104,happiness,@parislisbonne I'm glad you liked it   Want more?
29357,1751178146,happiness,@natashabrown brad's face when he saw that gift is priceless!! Thnx Nat!
29358,1751178179,sadness,Pappadeux has some yummy strawberry lemonade
29360,1751178303,sadness,i'm causing trouble with my partner in crime.
29364,1751178425,happiness,is enjoying family time. Hoping to be able to make a graceful exit and enjoy some friend time soon
29365,1751178468,happiness,@felixcau Hehe
29366,1751178554,happiness,Today is my first Mothers Day with my little boy. Hope you're having a beautiful Mothers Day too
29367,1751178558,happiness,waiting for the plane at the airport   so exited bout going to tasmania see ya when i get back
